precio,m2,dormitorios,banos,estacionamiento,enlace
470000,60,3,1,0,https://portalinmobiliario.com/MLC-1936881441-se-arrienda-departamento-ano-corrido-semi-equipado-_JM
700000,60,2,2,0,https://portalinmobiliario.com/MLC-1936890089-segunda-linea-vista-ano-corrido-2d2b-est-gc-incluidos-_JM
460000,48,1,1,0,https://portalinmobiliario.com/MLC-1936894683-arriendo-departamento-sector-puertas-del-mar-la-serena-_JM
440000,47,2,2,0,https://portalinmobiliario.com/MLC-1936924361-2-dormitorios-2-banos-estac-ggcc-incluidos-_JM
460000,54,2,1,0,https://portalinmobiliario.com/MLC-1936932061-arriendo-2d-1b-la-serena-ano-corrido-vacio-160221-_JM
800000,90,2,2,0,https://portalinmobiliario.com/MLC-1938068955-arriendo-exclusivo-departamento-2d-2b-vista-a-bahia-_JM
490000,49,2,1,0,https://portalinmobiliario.com/MLC-1938070927-arriendo-frente-al-mar-ano-corrido-_JM
400000,55,2,1,1,https://portalinmobiliario.com/MLC-1938078993-arriendo-ano-corrido-condominio-alto-hacienda-_JM
580000,60,2,2,1,https://portalinmobiliario.com/MLC-1938079709-departamento-en-arriendo-edificio-santa-rosa-del-mar-_JM
950000,100,3,2,1,https://portalinmobiliario.com/MLC-1938079835-espectacular-depto-amoblado-3d2b-av-del-mar-_JM
580000,70,3,2,1,https://portalinmobiliario.com/MLC-1938080037-excelente-departamento-condominio-las-americas-coquimbo-_JM
550000,65,3,2,1,https://portalinmobiliario.com/MLC-1938092805-departamento-en-arriendo-a-pasos-de-la-playa-la-serena-_JM
550000,59,2,2,0,https://portalinmobiliario.com/MLC-1938121475-acogedor-depto-en-puertas-del-mar-cercano-a-universidades-_JM
520000,72,3,2,0,https://portalinmobiliario.com/MLC-1938121803-arriendo-departamento-ano-corrido-la-serena-160228-_JM
650000,72,3,2,0,https://portalinmobiliario.com/MLC-1938122127-se-arrienda-departamento-ano-corrido-con-hermosa-vista-_JM
580000,47,1,1,0,https://portalinmobiliario.com/MLC-1938122249-arriendo-departamento-amoblado-laguna-del-mar-la-serena-_JM
570000,56,2,2,0,https://portalinmobiliario.com/MLC-1938122617-arriendo-departamento-vicuna-mackenna-_JM
530000,50,3,1,0,https://portalinmobiliario.com/MLC-1938450087-se-arrienda-full-amoblado-3d-1b-puertas-del-mar-_JM
520000,71,2,1,0,https://portalinmobiliario.com/MLC-1938451269-arriendo-departamento-hasta-diciembre-154417-_JM
530000,57,3,1,0,https://portalinmobiliario.com/MLC-1938451353-ano-corrido-3-dormitorios-cerca-del-faro-131765-_JM
390000,50,3,1,1,https://portalinmobiliario.com/MLC-1938452353-departamento-avenida-el-sauce-id-167564-_JM
550000,60,3,1,1,https://portalinmobiliario.com/MLC-1938452693-arriendo-departamento-en-los-clarines-coquimbo-_JM
550000,59,2,2,1,https://portalinmobiliario.com/MLC-1938453295-se-arrienda-departamento-amoblado-a-pasos-de-ruta-5-coquimbo-_JM
500000,37,1,1,1,https://portalinmobiliario.com/MLC-1938465299-departamento-recoleta-id-167814-_JM
550000,55,2,1,1,https://portalinmobiliario.com/MLC-1938466297-se-arrienda-hermoso-depto-frente-a-la-playa-_JM
450000,56,3,1,0,https://portalinmobiliario.com/MLC-1938489579-departamento-en-arriendo-de-3-dorm-en-la-serena-_JM
750000,77,2,2,0,https://portalinmobiliario.com/MLC-1938489845-hermoso-departamento-en-jardin-del-mar-_JM
500000,65,3,2,0,https://portalinmobiliario.com/MLC-1938492121-se-arrienda-depto-ano-corrido-la-serena-_JM
500000,40,1,1,1,https://portalinmobiliario.com/MLC-1938493855-se-arrienda-ano-corrido-1-dorm-1-bano-full-amoblado-_JM
600000,55,3,1,1,https://portalinmobiliario.com/MLC-1939488941-arriendo-departamento-3d1b-sector-el-milagro-la-serena-_JM
580000,68,2,2,0,https://portalinmobiliario.com/MLC-1939488949-arriendo-departamento-excelente-ubicacion-160532-_JM
550000,50,2,1,1,https://portalinmobiliario.com/MLC-1939490189-departamento-finamente-amoblado-con-hermosa-vista-2d-2b-1e-_JM
1200000,97,3,2,0,https://portalinmobiliario.com/MLC-1939490885-oportunidad-unica-para-empresas-_JM
500000,46,2,2,1,https://portalinmobiliario.com/MLC-1939492063-arriendo-departamento-sector-la-herradura-coquimbo-_JM
400000,61,3,1,0,https://portalinmobiliario.com/MLC-1939492645-arriendo-dpto-con-gc-incluido-154629-_JM
500000,51,2,1,0,https://portalinmobiliario.com/MLC-1939493253-departamento-amoblado-en-arriendo-la-serena-500000-_JM
520000,48,2,1,0,https://portalinmobiliario.com/MLC-1939500555-cond-distrito-verde-a-pasos-de-u-central-160361-_JM
600000,71,3,2,1,https://portalinmobiliario.com/MLC-1939516103-dpto-ano-corrido-3d-2b-alto-hacienda-ggcc-incluido-_JM
1200000,85,3,2,0,https://portalinmobiliario.com/MLC-1939517797-arriendo-departamento-amoblado-serena-golf-_JM
550000,57,3,1,0,https://portalinmobiliario.com/MLC-1939518459-conectividad-y-estilo-en-un-solo-lugar-148519-_JM
500000,51,2,1,0,https://portalinmobiliario.com/MLC-1939519035-arriendo-departamento-amoblado-la-serena-500000-_JM
580000,58,2,2,0,https://portalinmobiliario.com/MLC-1939519959-esplendido-departamento-con-tremenda-ubicacion-en-la-serena-_JM
600000,58,2,2,0,https://portalinmobiliario.com/MLC-1939529319-arriendo-dpto-a-pasos-outlet-patio-penuelas-2d-2b-ggcc-inc-_JM
750000,63,2,1,0,https://portalinmobiliario.com/MLC-1939529353-dpto-amoblado-ano-corrido-av-del-mar-2d-1b-ggcc-inc-_JM
580000,64,2,2,1,https://portalinmobiliario.com/MLC-1939531627-departamento-en-arriendo-a-pasos-de-avenida-del-mar-_JM
650000,64,2,2,1,https://portalinmobiliario.com/MLC-1940108013-dpto-amoblado-en-arriendo-ano-corrido-o-hasta-dici-_JM
1450000,133,3,2,1,https://portalinmobiliario.com/MLC-1940134045-edificio-av-los-pescadores-1-est-1-bod-vista-oriente-p-_JM
450000,57,3,2,1,https://portalinmobiliario.com/MLC-1940263359-amoblado-buena-iluminacion-piscina-vistas-_JM
650000,70,2,2,0,https://portalinmobiliario.com/MLC-1940286851-depto-en-arriendo-2-dorm-2-banos-marzo-dic-en-la-serena-_JM
600000,73,2,2,0,https://portalinmobiliario.com/MLC-1940293917-departamento-2h-2b-en-arriendo-en-cerro-grande-la-serena-_JM
500000,63,3,2,1,https://portalinmobiliario.com/MLC-1940311831-condominio-san-bartolome-depto-con-hermosa-vista-_JM
490000,38,1,1,0,https://portalinmobiliario.com/MLC-1940312909-ano-corrido-arriendo-en-el-milagro-la-serena-154900-_JM
650000,84,2,2,0,https://portalinmobiliario.com/MLC-1940313583-depto-frente-al-mar-con-alta-rentabilidad-132152-_JM
650000,71,2,2,0,https://portalinmobiliario.com/MLC-1940313887-que-mejor-que-descansar-mirando-al-mar-98677-_JM
650000,62,2,2,1,https://portalinmobiliario.com/MLC-1941260991-arriendo-departamento-en-avenida-costanera-_JM
700000,55,2,2,0,https://portalinmobiliario.com/MLC-1941289863-departamento-amoblado-en-laguna-del-mar-la-serena-_JM
380000,56,3,1,1,https://portalinmobiliario.com/MLC-1941299367-excelente-oportunidad-de-arriendo-en-la-serena-3d1b-estac-_JM
550000,78,2,2,1,https://portalinmobiliario.com/MLC-1942661355-conectividad-y-diseno-en-un-solo-lugar-160792-_JM
650000,69,3,2,1,https://portalinmobiliario.com/MLC-1942663543-departamento-en-arriendo-de-3-dorm-penuelas-_JM
500000,65,3,2,1,https://portalinmobiliario.com/MLC-1942664825-departamento-con-vista-panoramica-en-coquimbo-_JM
800000,68,2,2,0,https://portalinmobiliario.com/MLC-1942665287-arriendo-departamento-primera-linea-avenida-del-mar-coquimbo-_JM
300000,48,3,1,1,https://portalinmobiliario.com/MLC-1942686377-departamento-amoblado-en-cuatro-esquinas-_JM
560000,53,2,2,0,https://portalinmobiliario.com/MLC-1942691393-departamento-amoblado-ano-corrido-puertas-del-mar-_JM
450000,45,2,1,1,https://portalinmobiliario.com/MLC-1942695843-arriendo-luminoso-depto-2-dorm-1-bano-sector-enjoy-coquimbo-_JM
400000,48,3,1,1,https://portalinmobiliario.com/MLC-1943852729-departamento-en-primer-piso-3d1b-orientacion-n-en-la-serena-_JM
780000,93,3,2,1,https://portalinmobiliario.com/MLC-1943866505-arriendo-hermoso-departamento-amoblado-_JM
400000,48,3,1,1,https://portalinmobiliario.com/MLC-1943891385-departamento-en-primer-piso-condominio-las-palmas-la-serena-_JM
680000,85,2,2,1,https://portalinmobiliario.com/MLC-1944114919-arriendo-departamento-nuevo-sector-san-joaquin-la-serena-_JM
750000,82,2,2,1,https://portalinmobiliario.com/MLC-1944124971-excelente-departamento-condominio-laguna-del-mar--_JM
470000,48,2,1,1,https://portalinmobiliario.com/MLC-1944140443-edificio-av-los-pescadores-1-est-vista-surponiente-piso-_JM
500000,65,2,2,0,https://portalinmobiliario.com/MLC-1945091433-arriendo-departamento-amoblado-hasta-diciembre-_JM
450000,65,3,1,1,https://portalinmobiliario.com/MLC-1945091509-se-arrienda-depto-nuevo-en-coquimbo-_JM
480000,75,2,2,1,https://portalinmobiliario.com/MLC-1945092425-arriendo-departamento-2d2b-excelente-ubicacion-_JM
700000,55,2,2,1,https://portalinmobiliario.com/MLC-1945092867-la-herradura-arriendo-depto-2d2b-con-estacionamiento-_JM
490000,50,2,2,0,https://portalinmobiliario.com/MLC-1945095969-departamento-en-arriendo-de-2-dormitorios-y-en-la-serena-_JM
490000,54,3,1,1,https://portalinmobiliario.com/MLC-1945096591-ano-corrido-penuelas-_JM
600000,71,2,2,1,https://portalinmobiliario.com/MLC-1945105619-departamento-nuevo-barrio-universitario-legacy-propiedades-_JM
750000,66,2,2,1,https://portalinmobiliario.com/MLC-1945109159-exclusivo-aqua-avenida-del-mar-legacy-propiedades-_JM
350000,38,1,1,0,https://portalinmobiliario.com/MLC-1945110001-edificio-baquedano-vista-nororiente-piso-9-_JM
450000,60,2,2,1,https://portalinmobiliario.com/MLC-1945110151-departamento-amoblado-distrito-brillador-la-serena--_JM
600000,60,2,2,1,https://portalinmobiliario.com/MLC-1945110735-neo-spazio-detras-de-patio-outlet-penuelas-_JM
500000,50,2,1,1,https://portalinmobiliario.com/MLC-1945110813-hasta-diciembre-nuevo-cercano-a-av-del-mar-y-universidades-_JM
370000,30,1,1,0,https://portalinmobiliario.com/MLC-1945117935-arriendo-departamento-amoblado-en-la-serena-_JM
700000,66,2,2,1,https://portalinmobiliario.com/MLC-1945122081-ano-corrido-exclusivo-aqua-av-del-mar-_JM
500000,50,2,1,1,https://portalinmobiliario.com/MLC-1945122481-ano-corrido-primera-linea-la-herradura-_JM
780000,88,3,2,1,https://portalinmobiliario.com/MLC-1945122523-ano-corrido-avenida-pacifico-_JM
480000,44,2,1,1,https://portalinmobiliario.com/MLC-1945123191-edificio-avenida-varela-1-est-1-bod-piso-13-_JM
450000,45,2,1,1,https://portalinmobiliario.com/MLC-1945123195-edificio-avenida-varela-1-bod-vista-oriente-piso-14-_JM
850000,70,2,2,0,https://portalinmobiliario.com/MLC-1945131545-arriendo-departamento-amoblado-serena-golf-la-serena-_JM
500000,56,3,1,0,https://portalinmobiliario.com/MLC-1945132315-se-arrienda-depto-amoblado-en-av-pacifico-161530-_JM
350000,56,2,2,1,https://portalinmobiliario.com/MLC-1945132417-gran-oportunidad-de-arriendo-en-la-serena-2d2b-_JM
470000,54,3,1,1,https://portalinmobiliario.com/MLC-1945135397-ano-corrido-a-una-cuadra-de-la-av-del-mar-penuelas-_JM
650000,79,2,2,1,https://portalinmobiliario.com/MLC-1945135873-edificio-av-pacifico-1-est-vista-surponiente-piso-9-_JM
590000,67,2,1,1,https://portalinmobiliario.com/MLC-1945424503-arriendo-departamento-jardin-del-mar-coquimbo-diciembre-_JM
650000,63,2,1,1,https://portalinmobiliario.com/MLC-1945424773-departamento-vista-al-mar-161225-_JM
530000,46,2,1,0,https://portalinmobiliario.com/MLC-1945425779-condominio-marina-oceano-arriendo-ano-corrido-_JM
480000,60,3,2,1,https://portalinmobiliario.com/MLC-1945427885-sector-la-florida-cercano-a-supermercados-y-aeropuerto-_JM
580000,52,2,2,1,https://portalinmobiliario.com/MLC-1945431991-departamento-amoblado-a-pasos-de-la-playa-en-la-serena-_JM
550000,50,2,2,1,https://portalinmobiliario.com/MLC-1945437635-departamento-en-arriendo-en-sector-avenida-del-mar-_JM
550000,65,2,2,0,https://portalinmobiliario.com/MLC-1945437655-arriendo-diario-laguna-del-mar-2-dorm-2-banos-la-serena-_JM
750000,94,3,2,1,https://portalinmobiliario.com/MLC-1945438847-arriendo-departamento-coquimbo-la-herradura-pie-de-playa-_JM
510000,55,2,2,1,https://portalinmobiliario.com/MLC-1945438991-venta-depto-903-la-herradura-vista-frontal-bahia-_JM
450000,56,2,1,1,https://portalinmobiliario.com/MLC-1945441585-arriendo-departamento-remodelado-y-amoblado-la-serena-_JM
480000,52,2,2,1,https://portalinmobiliario.com/MLC-1945443647-acogedor-y-comodo-departamento-ano-corrido-la-serena-_JM
550000,57,2,2,1,https://portalinmobiliario.com/MLC-1945464413-arriendo-departamento-2hab-2ba-coquimbo-_JM
500000,52,2,2,0,https://portalinmobiliario.com/MLC-1945464505-arriendo-departamento-en-puertas-del-mar-_JM
500000,55,3,1,1,https://portalinmobiliario.com/MLC-1945465029-departamento-detras-enjoy-ano-corrido-_JM
560000,67,2,2,1,https://portalinmobiliario.com/MLC-1945477027-departamento-2d2b-sector-el-milagro-la-serena-_JM
600000,60,3,1,1,https://portalinmobiliario.com/MLC-1945477745-arriendo-departamento-amoblado-3-habitaciones-_JM
750000,70,2,2,0,https://portalinmobiliario.com/MLC-1945477943-departamento-2-d-2-b-laguna-del-mar-_JM
440000,67,3,2,1,https://portalinmobiliario.com/MLC-1945481303-amplio-y-comodo-departamento-a-pasos-de-av-el-mar-y-enjoy-_JM
400000,45,3,1,1,https://portalinmobiliario.com/MLC-1946207025-depto-amoblado-4-esquinas-con-av-pacifico-_JM
400000,16,1,1,0,https://portalinmobiliario.com/MLC-2986725284-arriendo-en-apart-hotel-sin-garantia-74396-_JM
400000,31,2,1,0,https://portalinmobiliario.com/MLC-3531173880-arriendo-dpto-hasta-diciembre-pasos-del-faro-74394-_JM
470000,60,3,2,0,https://portalinmobiliario.com/MLC-3729963862-arriendo-departamento-3-dormitorios-la-florida-la-serena-_JM
400000,46,1,1,1,https://portalinmobiliario.com/MLC-3733853198-arriendo-departamento-mirador-del-cerro-grande-la-serena-_JM
600000,65,3,2,0,https://portalinmobiliario.com/MLC-3737541794-se-arrienda-departamento-en-barrio-universitario-_JM
550000,67,3,2,0,https://portalinmobiliario.com/MLC-3737962634-arriendo-departamento-amoblado-a-pasos-del-centro-la-serena-_JM
500000,48,2,1,0,https://portalinmobiliario.com/MLC-3743555886-departamento-amoblado-en-condominio-puertas-del-mar-_JM
700000,76,3,1,1,https://portalinmobiliario.com/MLC-3750478152-arriendo-ano-corrido-amoblado-cercano-a-universidad-del-alba-_JM
570000,57,2,2,1,https://portalinmobiliario.com/MLC-3767482104-departamento-en-arriendo-en-avenida-del-mar-_JM
520000,65,2,2,0,https://portalinmobiliario.com/MLC-3769013346-arriendo-ano-corrido-condominio-pacifico-_JM
550000,51,2,1,1,https://portalinmobiliario.com/MLC-3771696924-departamento-calle-28-id-158700-_JM
420000,57,3,1,0,https://portalinmobiliario.com/MLC-3772169372-arriendo-departamento-3hab-1ba-la-serena-_JM
500000,65,3,2,1,https://portalinmobiliario.com/MLC-3772292590-departamento-en-arriendo-puertas-del-mar-la-serena-_JM
550000,65,2,2,0,https://portalinmobiliario.com/MLC-3773106354-arriendo-marzo-a-diciembre-2026-terrazas-del-sol-3-la-serena-_JM
520000,69,2,2,0,https://portalinmobiliario.com/MLC-3773305884-depto-en-arriendo-2-dorm2-banos-avda-pacifico-la-serena-_JM
480000,68,3,1,1,https://portalinmobiliario.com/MLC-3773595220-departamento-sin-amoblar-en-condominio-alto-hacienda-_JM
900000,109,3,2,1,https://portalinmobiliario.com/MLC-3774653620-laguna-del-mar-la-serena-_JM
550000,55,2,1,0,https://portalinmobiliario.com/MLC-3775987130-arrinedo-departemento-la-serena-marzo-diciembre-_JM
500000,61,2,2,1,https://portalinmobiliario.com/MLC-3776671142-departamento-en-arriendo-de-2-dorm-en-coquimbo-_JM
480000,40,1,1,1,https://portalinmobiliario.com/MLC-3776760204-precioso-depto-condominio-costa-horizonte-la-serena-_JM
650000,66,2,2,0,https://portalinmobiliario.com/MLC-3777290958-depto-amoblado-a-media-cuadra-de-playa-_JM
900000,91,3,2,0,https://portalinmobiliario.com/MLC-3778218514-depto-amoblado-en-condominio-laguna-del-mar-_JM
550000,67,3,2,0,https://portalinmobiliario.com/MLC-3778307284-depto-sin-amoblar-en-sector-residencial-san-joaquin-_JM
490000,40,1,1,1,https://portalinmobiliario.com/MLC-3779162508-arriendo-departamento-en-edificio-boulevard-san-jo-_JM
500000,70,3,2,1,https://portalinmobiliario.com/MLC-3779339220-arriendo-ano-corrido-acogedor-depto-puertas-del-mar-_JM
880000,87,3,2,0,https://portalinmobiliario.com/MLC-3779556022-amoblado-increible-vista-condominio-lagunas-del-mar-_JM
400000,55,3,1,1,https://portalinmobiliario.com/MLC-3779660830-3d1b-estacionamiento-bodega-y-gasto-comun-incluido-_JM
600000,66,3,2,1,https://portalinmobiliario.com/MLC-3784490280-lindo-departamento-en-arriendo-amoblado-_JM
840000,85,3,2,1,https://portalinmobiliario.com/MLC-3784729238-departamento-frente-al-mar-en-serena-golf-_JM
550000,58,2,2,0,https://portalinmobiliario.com/MLC-3786220910-arriendo-departamento-2hab-2ba-la-serena-_JM
600000,55,2,1,0,https://portalinmobiliario.com/MLC-3786408664-arriendo-departamento-en-avenida-del-mar-_JM
650000,75,2,2,1,https://portalinmobiliario.com/MLC-3786559848-departamento-en-arriendo-de-2-dorm-en-la-serena-_JM
420000,60,3,1,1,https://portalinmobiliario.com/MLC-3787051512-departamento-en-venta-o-arriendo-en-el-sauce-en-coquimbo-_JM
230000,36,1,1,1,https://portalinmobiliario.com/MLC-3789090382-departamento-independiente-de-1-dorm-en-la-serena-_JM
700000,90,3,2,0,https://portalinmobiliario.com/MLC-3789121362-se-arrienda-frente-al-mar-3d-2b-sin-muebles-ano-corrido-_JM
390000,46,1,1,0,https://portalinmobiliario.com/MLC-3789885674-arriendo-departamento-ano-corrido-milagro-12706-_JM
370000,36,1,1,1,https://portalinmobiliario.com/MLC-3789963262-arriendo-ano-corrido-frente-hospital-coquimbo-1d-1b-_JM
1100000,110,3,2,1,https://portalinmobiliario.com/MLC-3790004416-maravilloso-dpto-ano-corrido-la-serena-_JM
700000,101,3,2,1,https://portalinmobiliario.com/MLC-3790386776-arriendo-departamento-la-serena-avenida-del-mar-primer-linea-_JM
580000,54,2,2,1,https://portalinmobiliario.com/MLC-3790530908-departamento-condominio-pacifico-amoblado-2d-2b--_JM
500000,52,2,2,1,https://portalinmobiliario.com/MLC-3790581378-luminoso-depto-amoblado-ano-2d2b1e-garantia-en-2-cuotas-_JM
490000,67,3,1,1,https://portalinmobiliario.com/MLC-3790685388-departamento-avenida-rene-schneider-id-168423-_JM
490000,51,2,2,1,https://portalinmobiliario.com/MLC-3790746776-arriendo-departamento-nuevo-sin-muebles-en-la-serena-costa-_JM
500000,68,2,2,1,https://portalinmobiliario.com/MLC-3791340688-departamento-en-arriendo-de-2d2b-en-el-milagro-la-serena-_JM
530000,60,2,1,1,https://portalinmobiliario.com/MLC-3791564238-acogedor-departamento-con-acceso-directo-a-playa-_JM
650000,65,2,2,0,https://portalinmobiliario.com/MLC-3791568862-arriendo-departamento-de-2-dorm-avda-pacifico-la-serena-_JM
480000,50,3,1,1,https://portalinmobiliario.com/MLC-3793108670-arriendo-marzo-a-diciembre-departamento-_JM
700000,66,2,2,1,https://portalinmobiliario.com/MLC-3793689078-arriendo-departamento-en-avda-costanera-_JM
560000,49,2,2,1,https://portalinmobiliario.com/MLC-3794456518-departamento-ano-corrido-amoblado-en-costa-marina-_JM
450000,86,2,2,1,https://portalinmobiliario.com/MLC-3794456538-depto-amoblado-frente-al-mar-con-2d2b-terraza-2estac-_JM
450000,68,3,1,0,https://portalinmobiliario.com/MLC-3794461776-comodo-departamento-primer-piso-en-el-llano-_JM
520000,68,3,2,0,https://portalinmobiliario.com/MLC-3794816396-acogedor-departamento-en-brisas-de-san-joaquin-_JM
620000,60,3,2,1,https://portalinmobiliario.com/MLC-3795911544-comodo-departamento-con-linda-vista-en-pleno-san-j-_JM
340000,37,1,1,1,https://portalinmobiliario.com/MLC-3797691284-edificio-rengifo-vista-norte-piso-3-_JM
360000,42,2,1,1,https://portalinmobiliario.com/MLC-3797780742-edificio-rengifo-vista-norte-piso-4-_JM
480000,45,1,1,0,https://portalinmobiliario.com/MLC-3797906672-depto-1-dorm-en-arriendo-en-la-serena-mensual-laguna-del-mar-_JM
530000,59,2,1,1,https://portalinmobiliario.com/MLC-3797934304-arriendo-departamento-la-herradura-en-coquimbo-_JM
1000000,110,4,3,1,https://portalinmobiliario.com/MLC-3797963752-departamento-en-arriendo-en-laguna-del-mar-_JM
550000,45,2,1,0,https://portalinmobiliario.com/MLC-3798010704-comodo-departmento-en-la-serena-gastos-comunes-incluidos-_JM
